Timestamp,Open,High,Low,Close
2021-04-01 00:00:00,0.36206,0.3665875,0.36,0.3602675
2021-04-01 00:15:00,0.3602675,0.362115,0.36,0.3604975
2021-04-01 00:30:00,0.3604975,0.3649425,0.3604975,0.3649425
2021-04-01 00:45:00,0.3649425,0.36846,0.36294,0.3642075
2021-04-01 01:00:00,0.3642075,0.36846,0.363775,0.36569
2021-04-01 01:15:00,0.36569,0.3678875,0.3646225,0.3662625
2021-04-01 01:30:00,0.3662625,0.367015,0.36349,0.36397
2021-04-01 01:45:00,0.3640275,0.3656025,0.362995,0.3647775
2021-04-01 02:00:00,0.3646,0.3678075,0.364355,0.36715
2021-04-01 02:15:00,0.36715,0.372095,0.36715,0.36973
2021-04-01 02:30:00,0.36973,0.376045,0.36966,0.374925
2021-04-01 02:45:00,0.374925,0.379,0.3734425,0.377325
2021-04-01 03:00:00,0.377325,0.377725,0.369655,0.369965
2021-04-01 03:15:00,0.369965,0.373025,0.3674275,0.370685
2021-04-01 03:30:00,0.370685,0.3723275,0.369035,0.3704575
2021-04-01 03:45:00,0.3704575,0.37412,0.3679825,0.372775
2021-04-01 04:00:00,0.372775,0.3752,0.36973,0.3731825
2021-04-01 04:15:00,0.3731825,0.37409,0.37134,0.3724875
2021-04-01 04:30:00,0.3724875,0.3751525,0.3724475,0.3730925
2021-04-01 04:45:00,0.3730925,0.3776,0.36825,0.376935
2021-04-01 05:00:00,0.376935,0.3787875,0.3713775,0.3731625
2021-04-01 05:15:00,0.3731625,0.37437,0.369215,0.3733275
2021-04-01 05:30:00,0.3733275,0.3733275,0.368695,0.3711525
2021-04-01 05:45:00,0.3711525,0.3711525,0.366395,0.3673
2021-04-01 06:00:00,0.3673,0.36967,0.3673,0.3676175
2021-04-01 06:15:00,0.3676175,0.37071,0.36707,0.3700875
2021-04-01 06:30:00,0.3700875,0.37147,0.3694,0.37
2021-04-01 06:45:00,0.37,0.370665,0.3653,0.3688425
2021-04-01 07:00:00,0.3688425,0.3688425,0.36467,0.3668225
2021-04-01 07:15:00,0.3668225,0.3706225,0.3666375,0.3705225
2021-04-01 07:30:00,0.3705225,0.3713,0.3667475,0.3669075
2021-04-01 07:45:00,0.3669075,0.36819,0.36554,0.3672925
2021-04-01 08:00:00,0.3672925,0.37034,0.3672925,0.369405
2021-04-01 08:15:00,0.369405,0.37322,0.36882,0.37286
2021-04-01 08:30:00,0.37286,0.372965,0.3702425,0.371305
2021-04-01 08:45:00,0.371305,0.3720725,0.3610475,0.3681375
2021-04-01 09:00:00,0.3681375,0.37028,0.36666,0.36804
2021-04-01 09:15:00,0.36805,0.3683275,0.3660275,0.3672975
2021-04-01 09:30:00,0.3672975,0.367885,0.365275,0.3667125
2021-04-01 09:45:00,0.3667125,0.3673825,0.3654375,0.3656375
2021-04-01 10:00:00,0.3656375,0.366715,0.36239,0.36354
