Timestamp,Open,High,Low,Close
2021-04-10 00:00:00,2067.3,2076.0,2061.1,2075.2
2021-04-10 00:15:00,2075.2,2075.2,2067.5,2068.5
2021-04-10 00:30:00,2068.5,2069.1,2058.0,2061.2
2021-04-10 00:45:00,2061.2,2067.4,2061.2,2067.4
2021-04-10 01:00:00,2067.4,2070.3,2061.4,2067.4
2021-04-10 01:15:00,2067.4,2072.8,2067.4,2071.0
2021-04-10 01:30:00,2071.0,2083.3,2070.1,2082.8
2021-04-10 01:45:00,2082.8,2098.7,2082.8,2098.7
2021-04-10 02:00:00,2098.9,2101.2,2091.0,2094.0
2021-04-10 02:15:00,2094.0,2096.5,2090.2,2091.0
2021-04-10 02:30:00,2091.0,2099.3,2090.9,2093.5
2021-04-10 02:45:00,2093.5,2122.0,2091.7,2120.1
2021-04-10 03:00:00,2120.2,2140.0,2120.1,2128.6
2021-04-10 03:15:00,2128.6,2137.4,2123.1,2134.1
2021-04-10 03:30:00,2134.1,2152.6,2134.1,2139.8
2021-04-10 03:45:00,2139.8,2155.0,2138.8,2148.2
2021-04-10 04:00:00,2148.3,2172.4,2148.2,2171.5
2021-04-10 04:15:00,2171.7,2213.0,2171.4,2184.3
2021-04-10 04:30:00,2184.3,2184.8,2168.8,2178.7
2021-04-10 04:45:00,2178.7,2202.5,2178.6,2199.4
2021-04-10 05:00:00,2199.4,2208.9,2179.3,2184.0
2021-04-10 05:15:00,2184.0,2184.0,2173.8,2181.1
2021-04-10 05:30:00,2181.1,2181.1,2168.0,2176.5
2021-04-10 05:45:00,2176.4,2183.6,2175.6,2179.9
2021-04-10 06:00:00,2179.9,2192.0,2179.9,2183.0
2021-04-10 06:15:00,2183.0,2186.8,2174.9,2178.1
2021-04-10 06:30:00,2178.1,2179.0,2171.3,2172.8
2021-04-10 06:45:00,2172.8,2182.7,2172.8,2175.4
2021-04-10 07:00:00,2175.4,2181.0,2169.7,2181.0
2021-04-10 07:15:00,2181.0,2181.5,2170.6,2174.0
2021-04-10 07:30:00,2174.0,2177.3,2160.7,2166.8
2021-04-10 07:45:00,2166.8,2173.3,2160.5,2172.7
2021-04-10 08:00:00,2172.7,2185.1,2172.1,2178.0
2021-04-10 08:15:00,2178.0,2181.0,2175.1,2177.5
2021-04-10 08:30:00,2177.5,2177.6,2170.0,2176.2
2021-04-10 08:45:00,2176.2,2176.3,2163.9,2168.8
2021-04-10 09:00:00,2168.8,2174.5,2166.1,2167.8
2021-04-10 09:15:00,2167.6,2173.3,2166.8,2168.0
2021-04-10 09:30:00,2168.0,2174.1,2167.6,2168.5
2021-04-10 09:45:00,2168.4,2174.9,2167.5,2172.3
2021-04-10 10:00:00,2172.3,2175.9,2170.2,2174.1
2021-04-10 10:15:00,2174.1,2182.8,2166.1,2182.5
2021-04-10 10:30:00,2182.5,2182.5,2164.2,2167.9
2021-04-10 10:45:00,2167.9,2169.3,2154.8,2168.3
2021-04-10 11:00:00,2168.3,2170.0,2161.8,2162.7
2021-04-10 11:15:00,2162.9,2169.6,2162.7,2168.5
2021-04-10 11:30:00,2168.5,2170.4,2163.2,2167.8
2021-04-10 11:45:00,2167.8,2169.5,2159.7,2164.3
2021-04-10 12:00:00,2164.3,2171.0,2161.0,2168.7
2021-04-10 12:15:00,2168.7,2171.4,2167.6,2171.3
2021-04-10 12:30:00,2171.3,2171.4,2155.5,2158.4
2021-04-10 12:45:00,2158.4,2162.4,2134.6,2148.7
2021-04-10 13:00:00,2148.7,2154.3,2139.5,2145.0
2021-04-10 13:15:00,2145.0,2152.4,2140.1,2145.5
2021-04-10 13:30:00,2145.5,2158.4,2145.1,2152.7
2021-04-10 13:45:00,2152.7,2166.7,2152.6,2162.9
2021-04-10 14:00:00,2162.9,2163.9,2157.4,2160.6
2021-04-10 14:15:00,2160.6,2165.4,2157.7,2165.4
2021-04-10 14:30:00,2165.4,2166.7,2156.4,2158.4
2021-04-10 14:45:00,2158.4,2163.5,2154.8,2163.1
2021-04-10 15:00:00,2163.1,2171.9,2160.2,2162.3
2021-04-10 15:15:00,2162.3,2164.2,2150.7,2157.0
2021-04-10 15:30:00,2157.0,2161.7,2153.9,2161.1
2021-04-10 15:45:00,2161.1,2162.4,2157.0,2160.5
2021-04-10 16:00:00,2160.5,2172.0,2160.5,2162.3
2021-04-10 16:15:00,2162.3,2164.7,2150.0,2153.1
2021-04-10 16:30:00,2153.1,2160.7,2153.1,2158.2
2021-04-10 16:45:00,2158.2,2159.7,2153.0,2156.8
2021-04-10 17:00:00,2156.8,2156.8,2147.9,2148.4
2021-04-10 17:15:00,2148.4,2152.6,2142.6,2150.5
2021-04-10 17:30:00,2150.5,2153.2,2146.5,2152.2
2021-04-10 17:45:00,2152.2,2152.9,2140.3,2148.0
2021-04-10 18:00:00,2147.9,2148.0,2121.5,2131.4
2021-04-10 18:15:00,2131.4,2141.7,2131.4,2137.4
2021-04-10 18:30:00,2137.4,2139.7,2133.5,2137.9
2021-04-10 18:45:00,2137.9,2144.9,2132.2,2144.7
2021-04-10 19:00:00,2144.6,2144.7,2126.5,2132.5
2021-04-10 19:15:00,2132.6,2135.8,2126.5,2135.1
2021-04-10 19:30:00,2135.1,2140.7,2132.2,2140.2
2021-04-10 19:45:00,2140.2,2140.6,2130.4,2130.4
2021-04-10 20:00:00,2130.4,2139.2,2128.6,2133.5
2021-04-10 20:15:00,2133.5,2133.7,2123.7,2128.4
2021-04-10 20:30:00,2128.4,2128.6,2114.9,2116.7
2021-04-10 20:45:00,2116.7,2117.5,2083.1,2097.5
2021-04-10 21:00:00,2097.5,2108.2,2084.4,2102.1
2021-04-10 21:15:00,2102.1,2113.6,2092.7,2112.5
2021-04-10 21:30:00,2112.5,2119.1,2108.2,2117.7
2021-04-10 21:45:00,2117.7,2118.2,2110.5,2117.6
2021-04-10 22:00:00,2117.6,2123.3,2114.8,2117.4
2021-04-10 22:15:00,2117.4,2123.2,2114.7,2123.2
2021-04-10 22:30:00,2123.2,2125.8,2116.8,2119.8
2021-04-10 22:45:00,2119.8,2122.1,2112.2,2112.7
2021-04-10 23:00:00,2112.8,2128.3,2110.3,2124.5
2021-04-10 23:15:00,2124.5,2128.8,2122.8,2128.1
2021-04-10 23:30:00,2128.1,2140.9,2125.3,2140.0
2021-04-10 23:45:00,2140.0,2143.9,2132.9,2137.3
2021-04-11 00:00:00,2137.3,2145.0,2125.0,2143.5
2021-04-11 00:15:00,2143.5,2148.3,2138.9,2147.1
2021-04-11 00:30:00,2147.1,2147.2,2139.4,2141.5
2021-04-11 00:45:00,2141.5,2142.0,2138.0,2138.0
2021-04-11 01:00:00,2138.0,2138.3,2130.0,2134.3
2021-04-11 01:15:00,2134.3,2143.3,2134.3,2140.3
2021-04-11 01:30:00,2140.3,2150.8,2139.1,2144.5
2021-04-11 01:45:00,2144.5,2156.3,2141.4,2155.6
2021-04-11 02:00:00,2155.6,2156.3,2150.1,2152.0
2021-04-11 02:15:00,2152.0,2152.2,2146.6,2151.6
2021-04-11 02:30:00,2151.6,2152.2,2148.1,2151.2
2021-04-11 02:45:00,2151.2,2158.0,2149.3,2155.5
2021-04-11 03:00:00,2155.5,2161.3,2149.0,2150.0
2021-04-11 03:15:00,2150.0,2155.1,2148.3,2149.9
2021-04-11 03:30:00,2149.9,2153.4,2148.2,2152.0
2021-04-11 03:45:00,2152.0,2153.9,2147.4,2147.5
2021-04-11 04:00:00,2147.5,2150.6,2139.4,2143.0
2021-04-11 04:15:00,2143.0,2146.2,2136.0,2136.0
2021-04-11 04:30:00,2136.0,2144.3,2130.4,2130.6
2021-04-11 04:45:00,2130.6,2138.7,2129.8,2134.1
2021-04-11 05:00:00,2134.1,2139.5,2128.6,2129.1
2021-04-11 05:15:00,2129.1,2136.6,2126.0,2127.2
2021-04-11 05:30:00,2127.2,2131.8,2117.4,2128.6
