Timestamp,Open,High,Low,Close
2020-02-07 12:00:00,220.19,221.57,217.55,218.17
2020-02-07 12:15:00,218.17,219.77,217.88,218.67
2020-02-07 12:30:00,218.69,219.41,217.7,217.84
2020-02-07 12:45:00,217.81,219.19,217.72,218.63
2020-02-07 13:00:00,218.61,220.8,218.61,220.37
2020-02-07 13:15:00,220.37,220.58,219.38,219.38
2020-02-07 13:30:00,219.38,220.14,219.02,220.02
2020-02-07 13:45:00,220.02,221.05,219.92,220.38
2020-02-07 14:00:00,220.38,221.86,220.37,221.76
2020-02-07 14:15:00,221.78,221.86,221.02,221.32
2020-02-07 14:30:00,221.3,222.91,221.27,222.74
2020-02-07 14:45:00,222.7,223.86,222.07,222.35
2020-02-07 15:00:00,222.35,223.09,221.71,221.76
2020-02-07 15:15:00,221.76,222.35,221.36,221.65
2020-02-07 15:30:00,221.65,222.04,220.6,221.17
2020-02-07 15:45:00,221.17,221.69,221.04,221.48
2020-02-07 16:00:00,221.48,222.86,219.73,222.44
2020-02-07 16:15:00,222.38,223.08,221.7,222.58
2020-02-07 16:30:00,222.58,222.71,221.23,221.29
2020-02-07 16:45:00,221.29,221.95,221.11,221.61
2020-02-07 17:00:00,221.61,222.17,220.97,221.69
2020-02-07 17:15:00,221.67,221.76,220.96,221.6
2020-02-07 17:30:00,221.6,221.69,220.88,221.18
2020-02-07 17:45:00,221.15,221.52,220.75,220.87
2020-02-07 18:00:00,220.87,221.31,220.5,221.08
2020-02-07 18:15:00,221.08,221.99,220.81,221.83
2020-02-07 18:30:00,221.83,222.45,221.61,222.3
2020-02-07 18:45:00,222.3,222.44,221.94,222.17
2020-02-07 19:00:00,222.17,222.21,221.48,221.53
2020-02-07 19:15:00,221.52,221.7,220.96,221.4
2020-02-07 19:30:00,221.37,221.72,220.94,221.6
2020-02-07 19:45:00,221.6,221.98,221.19,221.42
2020-02-07 20:00:00,221.41,221.77,221.04,221.27
2020-02-07 20:15:00,221.27,221.28,220.56,220.74
2020-02-07 20:30:00,220.79,221.21,220.56,220.59
2020-02-07 20:45:00,220.59,220.59,219.05,219.13
2020-02-07 21:00:00,219.12,220.03,218.39,219.59
2020-02-07 21:15:00,219.58,220.61,219.37,220.4
2020-02-07 21:30:00,220.41,220.64,220.0,220.44
