Timestamp,Open,High,Low,Close
2021-11-21 00:00:00,59739.0,59800.0,59640.0,59774.0
2021-11-21 00:15:00,59774.0,59796.0,59551.0,59593.0
2021-11-21 00:30:00,59593.0,59600.0,59393.0,59544.0
2021-11-21 00:45:00,59544.0,59552.0,59361.0,59411.0
2021-11-21 01:00:00,59416.0,59487.0,59338.0,59397.0
2021-11-21 01:15:00,59397.0,59449.0,59369.0,59369.0
2021-11-21 01:30:00,59369.0,59451.0,59339.0,59349.0
2021-11-21 01:45:00,59349.0,59402.0,59288.0,59389.0
2021-11-21 02:00:00,59389.0,59406.0,59285.0,59295.0
2021-11-21 02:15:00,59295.0,59341.0,59140.0,59179.0
2021-11-21 02:30:00,59179.0,59208.0,58750.0,58822.0
2021-11-21 02:45:00,58822.0,59144.0,58807.0,59114.0
2021-11-21 03:00:00,59109.0,59228.0,59001.0,59130.0
2021-11-21 03:15:00,59130.0,59130.0,58958.0,58996.0
2021-11-21 03:30:00,58996.0,59050.0,58805.0,58837.0
2021-11-21 03:45:00,58837.0,58871.0,58600.0,58732.0
2021-11-21 04:00:00,58732.0,59019.0,58688.0,58913.0
2021-11-21 04:15:00,58913.0,58998.0,58813.0,58814.0
2021-11-21 04:30:00,58814.0,58893.0,58683.0,58813.0
2021-11-21 04:45:00,58813.0,58813.0,58635.0,58657.0
2021-11-21 05:00:00,58657.0,58790.0,58617.0,58727.0
2021-11-21 05:15:00,58727.0,58813.0,58692.0,58702.0
2021-11-21 05:30:00,58702.0,58955.0,58702.0,58900.0
2021-11-21 05:45:00,58900.0,59070.0,58897.0,59070.0
2021-11-21 06:00:00,59070.0,59100.0,58962.0,59003.0
2021-11-21 06:15:00,59003.0,59070.0,58910.0,58932.0
2021-11-21 06:30:00,58932.0,59070.0,58896.0,58930.0
2021-11-21 06:45:00,58930.0,59273.0,58902.0,59242.0
2021-11-21 07:00:00,59242.0,59248.0,59065.0,59111.0
2021-11-21 07:15:00,59111.0,59169.0,59011.0,59119.0
2021-11-21 07:30:00,59119.0,59234.0,59069.0,59110.0
2021-11-21 07:45:00,59110.0,59137.0,59025.0,59035.0
2021-11-21 08:00:00,59035.0,59074.0,58800.0,59054.0
2021-11-21 08:15:00,59054.0,59055.0,58868.0,58954.0
2021-11-21 08:30:00,58954.0,59142.0,58921.0,59028.0
2021-11-21 08:45:00,59028.0,59028.0,58710.0,58775.0
2021-11-21 09:00:00,58775.0,58950.0,58742.0,58922.0
2021-11-21 09:15:00,58922.0,59004.0,58895.0,58990.0
2021-11-21 09:30:00,58990.0,58990.0,58800.0,58854.0
2021-11-21 09:45:00,58854.0,58968.0,58824.0,58957.0
2021-11-21 10:00:00,58957.0,59025.0,58822.0,58834.0
2021-11-21 10:15:00,58834.0,58944.0,58834.0,58843.0
2021-11-21 10:30:00,58843.0,58864.0,58534.0,58627.0
2021-11-21 10:45:00,58627.0,58923.0,58596.0,58866.0
2021-11-21 11:00:00,58866.0,59422.0,58851.0,59242.0
2021-11-21 11:15:00,59242.0,59243.0,58581.0,58675.0
2021-11-21 11:30:00,58675.0,58839.0,58629.0,58746.0
2021-11-21 11:45:00,58746.0,58843.0,58701.0,58742.0
2021-11-21 12:00:00,58742.0,59134.0,58702.0,59088.0
2021-11-21 12:15:00,59088.0,59339.0,59006.0,59208.0
2021-11-21 12:30:00,59208.0,59300.0,58955.0,59058.0
2021-11-21 12:45:00,59058.0,59235.0,59057.0,59092.0
2021-11-21 13:00:00,59092.0,59116.0,58975.0,58996.0
2021-11-21 13:15:00,58996.0,59122.0,58984.0,59038.0
2021-11-21 13:30:00,59038.0,59038.0,58853.0,58905.0
2021-11-21 13:45:00,58905.0,59114.0,58858.0,58887.0
2021-11-21 14:00:00,58887.0,58904.0,58741.0,58876.0
2021-11-21 14:15:00,58876.0,58943.0,58810.0,58857.0
2021-11-21 14:30:00,58857.0,59036.0,58786.0,59032.0
2021-11-21 14:45:00,59032.0,59092.0,58944.0,58950.0
2021-11-21 15:00:00,58950.0,59059.0,58859.0,58953.0
2021-11-21 15:15:00,58953.0,59228.0,58914.0,59182.0
2021-11-21 15:30:00,59182.0,59321.0,59063.0,59266.0
2021-11-21 15:45:00,59266.0,59307.0,59182.0,59250.0
2021-11-21 16:00:00,59250.0,59570.0,59249.0,59393.0
2021-11-21 16:15:00,59393.0,59400.0,59179.0,59191.0
2021-11-21 16:30:00,59191.0,59344.0,59176.0,59311.0
2021-11-21 16:45:00,59311.0,60000.0,59292.0,59905.0
2021-11-21 17:00:00,59905.0,60069.0,59633.0,59725.0
2021-11-21 17:15:00,59725.0,59881.0,59687.0,59761.0
2021-11-21 17:30:00,59761.0,59800.0,59573.0,59605.0
2021-11-21 17:45:00,59605.0,59606.0,59454.0,59507.0
2021-11-21 18:00:00,59507.0,59558.0,59309.0,59538.0
2021-11-21 18:15:00,59538.0,59582.0,59397.0,59470.0
2021-11-21 18:30:00,59470.0,59576.0,59416.0,59539.0
2021-11-21 18:45:00,59539.0,59575.0,59461.0,59482.0
2021-11-21 19:00:00,59482.0,59594.0,59369.0,59391.0
2021-11-21 19:15:00,59391.0,59450.0,59257.0,59389.0
2021-11-21 19:30:00,59389.0,59475.0,59291.0,59376.0
2021-11-21 19:45:00,59376.0,59519.0,59303.0,59366.0
2021-11-21 20:00:00,59366.0,59461.0,59306.0,59372.0
2021-11-21 20:15:00,59372.0,59482.0,59370.0,59478.0
2021-11-21 20:30:00,59478.0,59581.0,59400.0,59514.0
2021-11-21 20:45:00,59514.0,59734.0,59438.0,59637.0
2021-11-21 21:00:00,59637.0,59706.0,59423.0,59464.0
2021-11-21 21:15:00,59464.0,59607.0,59455.0,59602.0
2021-11-21 21:30:00,59602.0,59652.0,59509.0,59552.0
2021-11-21 21:45:00,59552.0,59594.0,59438.0,59535.0
2021-11-21 22:00:00,59535.0,59571.0,59381.0,59519.0
2021-11-21 22:15:00,59519.0,59525.0,59353.0,59388.0
2021-11-21 22:30:00,59389.0,59389.0,58959.0,59082.0
2021-11-21 22:45:00,59082.0,59251.0,59082.0,59167.0
2021-11-21 23:00:00,59167.0,59325.0,59069.0,59207.0
2021-11-21 23:15:00,59207.0,59277.0,59129.0,59225.0
2021-11-21 23:30:00,59225.0,59262.0,59036.0,59043.0
2021-11-21 23:45:00,59043.0,59148.0,58574.0,58687.0
2021-11-22 00:00:00,58663.0,58804.0,58100.0,58117.0
2021-11-22 00:15:00,58117.0,58393.0,57998.0,58289.0
2021-11-22 00:30:00,58292.0,58406.0,58099.0,58188.0
2021-11-22 00:45:00,58188.0,58317.0,58100.0,58174.0
2021-11-22 01:00:00,58175.0,58286.0,58011.0,58097.0
2021-11-22 01:15:00,58097.0,58144.0,57730.0,58073.0
2021-11-22 01:30:00,58073.0,58235.0,58045.0,58120.0
2021-11-22 01:45:00,58120.0,58195.0,57967.0,58089.0
2021-11-22 02:00:00,58089.0,58150.0,57953.0,57954.0
2021-11-22 02:15:00,57954.0,57981.0,57129.0,57467.0
2021-11-22 02:30:00,57468.0,57813.0,57310.0,57788.0
2021-11-22 02:45:00,57788.0,57853.0,57642.0,57717.0
2021-11-22 03:00:00,57717.0,57803.0,57651.0,57749.0
2021-11-22 03:15:00,57749.0,57822.0,57622.0,57631.0
2021-11-22 03:30:00,57631.0,57781.0,57079.0,57516.0
2021-11-22 03:45:00,57516.0,57573.0,57297.0,57414.0
2021-11-22 04:00:00,57414.0,57571.0,57253.0,57541.0
2021-11-22 04:15:00,57541.0,57541.0,57330.0,57443.0
2021-11-22 04:30:00,57443.0,57472.0,57279.0,57325.0
2021-11-22 04:45:00,57325.0,57414.0,57070.0,57096.0
2021-11-22 05:00:00,57096.0,57162.0,56801.0,57086.0
2021-11-22 05:15:00,57086.0,57239.0,57035.0,57175.0
2021-11-22 05:30:00,57175.0,57399.0,57163.0,57256.0
2021-11-22 05:45:00,57256.0,57515.0,57244.0,57515.0
